total_events_h12,event_type_diversity_h12,unique_repos_h12,last_active_minute_h12,first_active_minute_h12,activity_duration_h12,push_count_h12,pr_count_h12,minutes_since_last_action_h12,is_active_next_hour,total_events_h12_capped,unique_repos_h12_capped,events_per_repo,diversity_score,log_total_events,is_bot_suspect
1,1,1,33,33,0.0,1.0,0.0,27,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,15,15,0.0,1.0,0.0,45,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,36,36,0.0,0.0,0.0,24,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,36,2,18.14754345175493,3.0,0.0,24,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,16,16,0.0,0.0,0.0,44,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,36,36,0.0,0.0,1.0,24,0,2,1,1.0,1.0,1.0986122886681098,0
2,1,1,57,32,17.67766952966369,2.0,0.0,3,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,58,58,0.0,0.0,0.0,2,1,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,27,26,0.7071067811865476,0.0,1.0,33,0,2,1,1.0,1.0,1.0986122886681098,0
4,2,1,46,44,0.9999999999999993,2.0,2.0,14,0,4,1,2.0,0.5,1.6094379124341003,0
3,1,1,54,9,25.98076211353316,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,2,1,48,48,0.0,1.0,0.0,12,0,2,1,1.0,1.0,1.0986122886681098,0
4,4,1,57,16,20.5,1.0,1.0,3,0,4,1,2.0,1.0,1.6094379124341003,0
1,1,1,33,33,0.0,1.0,0.0,27,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,27,27,0.0,1.0,0.0,33,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,37,37,0.0,1.0,0.0,23,1,1,1,0.5,1.0,0.6931471805599453,0
18,4,2,21,0,5.33731469042019,6.0,3.0,39,1,18,2,6.0,0.2222222222222222,2.9444389791664403,0
3,3,2,52,36,9.237604307034013,1.0,0.0,8,0,3,2,1.0,1.0,1.3862943611198906,0
3,1,1,35,16,9.71253485622231,3.0,0.0,25,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,1,1,27,24,1.7320508075688772,3.0,0.0,33,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,34,34,0.0,1.0,0.0,26,0,1,1,0.5,1.0,0.6931471805599453,0
6,3,1,31,30,0.40824829046386263,3.0,2.0,29,1,6,1,3.0,0.5,1.9459101490553132,0
8,4,1,59,28,15.702024437268317,2.0,3.0,1,1,8,1,4.0,0.5,2.1972245773362196,0
2,2,1,48,39,6.363961030678928,0.0,1.0,12,0,2,1,1.0,1.0,1.0986122886681098,0
3,1,1,54,7,24.583192089989726,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,1,1,33,33,0.0,2.0,0.0,27,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,45,45,0.0,0.0,0.0,15,0,2,1,1.0,0.5,1.0986122886681098,0
9,3,1,57,2,20.176994600562075,7.0,0.0,3,0,9,1,4.5,0.3333333333333333,2.302585092994046,0
2,2,1,58,37,14.849242404917497,1.0,0.0,2,0,2,1,1.0,1.0,1.0986122886681098,0
3,3,1,52,51,0.5773502691896247,0.0,1.0,8,1,3,1,1.5,1.0,1.3862943611198906,0
1,1,1,8,8,0.0,1.0,0.0,52,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,51,13,19.008769905844336,3.0,0.0,9,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,1,1,59,56,2.1213203435596424,2.0,0.0,1,1,2,1,1.0,0.5,1.0986122886681098,0
4,2,2,51,5,21.79258283606298,3.0,0.0,9,0,4,2,1.3333333333333333,0.5,1.6094379124341003,0
9,2,1,45,13,10.29293177109634,0.0,0.0,15,1,9,1,4.5,0.2222222222222222,2.302585092994046,0
1,1,1,4,4,0.0,1.0,0.0,56,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,55,55,0.0,1.0,0.0,5,0,1,1,0.5,1.0,0.6931471805599453,0
6,2,1,21,0,7.720103626247513,3.0,0.0,39,1,6,1,3.0,0.3333333333333333,1.9459101490553132,0
7,1,1,43,25,6.082762530298219,0.0,0.0,17,1,7,1,3.5,0.14285714285714285,2.0794415416798357,0
7,2,1,49,31,6.827814263660635,5.0,2.0,11,0,7,1,3.5,0.2857142857142857,2.0794415416798357,0
2,2,2,30,23,4.949747468305833,1.0,0.0,30,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
2,1,1,50,47,2.1213203435596424,0.0,0.0,10,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,57,57,0.0,0.0,0.0,3,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,39,39,0.0,0.0,0.0,21,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,1,40,2,14.791889669680476,5.0,0.0,20,0,5,1,2.5,0.2,1.791759469228055,0
3,1,2,52,36,9.237604307034012,3.0,0.0,8,1,3,2,1.0,0.3333333333333333,1.3862943611198906,0
6,2,1,45,42,1.1690451944500115,0.0,0.0,15,1,6,1,3.0,0.3333333333333333,1.9459101490553132,0
1,1,1,12,12,0.0,0.0,0.0,48,1,1,1,0.5,1.0,0.6931471805599453,0
5,3,1,58,1,24.419254697881343,3.0,0.0,2,0,5,1,2.5,0.6,1.791759469228055,0
3,1,1,57,21,20.502032419575706,3.0,0.0,3,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,38,38,0.0,1.0,0.0,22,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,36,36,0.0,0.0,0.0,24,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,59,54,2.6457513110645907,1.0,0.0,1,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
5,1,1,57,1,21.066561181170506,5.0,0.0,3,0,5,1,2.5,0.2,1.791759469228055,0
1,1,1,58,58,0.0,0.0,0.0,2,1,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,56,47,4.72581562625261,3.0,0.0,4,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,32,32,0.0,1.0,0.0,28,0,1,1,0.5,1.0,0.6931471805599453,0
37,1,32,58,2,17.86048703134931,0.0,0.0,2,1,37,6,5.285714285714286,0.02702702702702703,3.6375861597263857,0
1,1,1,51,51,0.0,1.0,0.0,9,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,44,44,0.0,1.0,0.0,16,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,0,0,0.0,1.0,0.0,60,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,31,31,0.0,0.0,0.0,29,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,35,35,0.0,0.0,0.0,25,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,53,53,0.0,1.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,13,13,0.0,1.0,0.0,47,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,51,51,0.0,0.0,0.0,9,1,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,57,3,38.18376618407357,0.0,0.0,3,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,3,3,0.0,0.0,0.0,57,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,29,29,0.0,0.0,0.0,31,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,45,45,0.0,1.0,0.0,15,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,57,57,0.0,1.0,0.0,3,0,1,1,0.5,1.0,0.6931471805599453,0
8,3,2,50,0,20.095752927280074,5.0,1.0,10,1,8,2,2.6666666666666665,0.375,2.1972245773362196,0
3,2,1,59,57,1.1547005383792526,1.0,0.0,1,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
3,1,1,54,17,18.502252115170556,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
7,1,1,58,24,12.922847983320086,7.0,0.0,2,1,7,1,3.5,0.14285714285714285,2.0794415416798357,0
4,4,2,58,1,28.5,1.0,1.0,2,0,4,2,1.3333333333333333,1.0,1.6094379124341003,0
3,3,1,58,56,1.0,1.0,1.0,2,1,3,1,1.5,1.0,1.3862943611198906,0
2,1,1,39,30,6.363961030678928,2.0,0.0,21,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,29,29,0.0,1.0,0.0,31,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,49,49,0.0,0.0,0.0,11,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,49,39,7.0710678118654755,2.0,0.0,11,1,2,1,1.0,0.5,1.0986122886681098,0
5,1,1,30,9,8.012490249604053,5.0,0.0,30,0,5,1,2.5,0.2,1.791759469228055,0
3,1,1,27,26,0.5773502691896263,0.0,0.0,33,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,8,8,0.0,1.0,0.0,52,0,1,1,0.5,1.0,0.6931471805599453,0
16,5,2,49,13,11.640267751788759,5.0,4.0,11,1,16,2,5.333333333333333,0.3125,2.833213344056216,0
1,1,1,48,48,0.0,1.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,53,53,0.0,0.0,0.0,7,0,2,1,1.0,0.5,1.0986122886681098,0
4,3,2,50,44,2.64575131106459,2.0,1.0,10,0,4,2,1.3333333333333333,0.75,1.6094379124341003,0
11,1,1,56,18,12.988106447473745,11.0,0.0,4,1,11,1,5.5,0.09090909090909091,2.4849066497880004,0
8,2,2,54,39,6.128096884724608,0.0,0.0,6,0,8,2,2.6666666666666665,0.25,2.1972245773362196,0
1,1,1,53,53,0.0,0.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,55,55,0.0,1.0,0.0,5,0,1,1,0.5,1.0,0.6931471805599453,0
4,3,1,55,21,19.070046320517072,2.0,1.0,5,1,4,1,2.0,0.75,1.6094379124341003,0
1,1,1,47,47,0.0,0.0,0.0,13,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,34,25,6.363961030678928,2.0,0.0,26,1,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,21,21,0.0,1.0,0.0,39,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,14,14,0.0,1.0,0.0,46,1,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,36,27,5.196152422706632,0.0,0.0,24,1,3,1,1.5,0.6666666666666666,1.3862943611198906,0
2,1,2,44,28,11.313708498984761,2.0,0.0,16,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
3,3,1,27,12,8.660254037844387,0.0,0.0,33,1,3,1,1.5,1.0,1.3862943611198906,0
1,1,1,41,41,0.0,1.0,0.0,19,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,30,30,0.0,1.0,0.0,30,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,5,5,0.0,1.0,0.0,55,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,49,49,0.0,0.0,0.0,11,1,1,1,0.5,1.0,0.6931471805599453,0
7,2,2,49,15,13.90272326868784,3.0,0.0,11,0,7,2,2.3333333333333335,0.2857142857142857,2.0794415416798357,0
1,1,1,12,12,0.0,0.0,0.0,48,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,33,33,0.0,1.0,0.0,27,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,15,15,0.0,1.0,0.0,45,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,53,53,0.0,0.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,49,49,0.0,0.0,0.0,11,0,2,1,1.0,1.0,1.0986122886681098,0
6,1,1,56,50,2.1908902300206643,6.0,0.0,4,0,6,1,3.0,0.16666666666666666,1.9459101490553132,0
2,1,1,58,49,6.363961030678928,0.0,0.0,2,0,2,1,1.0,0.5,1.0986122886681098,0
3,2,1,38,32,3.4641016151377544,2.0,0.0,22,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
1,1,1,40,40,0.0,0.0,0.0,20,1,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,54,17,18.502252115170556,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,38,38,0.0,0.0,0.0,22,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,59,3,39.59797974644666,0.0,1.0,1,0,2,1,1.0,1.0,1.0986122886681098,0
2,1,1,37,14,16.263455967290593,2.0,0.0,23,0,2,1,1.0,0.5,1.0986122886681098,0
4,1,1,57,42,7.047458170621991,4.0,0.0,3,1,4,1,2.0,0.25,1.6094379124341003,0
7,2,3,35,0,16.730354506248872,5.0,2.0,25,1,7,3,1.75,0.2857142857142857,2.0794415416798357,0
23,2,2,56,33,9.559466470964068,14.0,9.0,4,1,23,2,7.666666666666667,0.08695652173913043,3.1780538303479458,0
2,1,2,19,17,1.4142135623730951,2.0,0.0,41,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
100,1,1,59,0,17.77603653088828,100.0,0.0,1,1,45,1,22.5,0.022222222222222223,3.828641396489095,0
3,1,1,58,41,8.504900548115382,3.0,0.0,2,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
14,4,6,52,46,1.6508406117111174,4.0,4.0,8,1,14,6,2.0,0.2857142857142857,2.70805020110221,0
1,1,1,5,5,0.0,0.0,0.0,55,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,34,31,2.1213203435596424,2.0,0.0,26,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,16,16,0.0,1.0,0.0,44,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,4,1,2.1213203435596424,2.0,0.0,56,0,2,1,1.0,0.5,1.0986122886681098,0
2,2,1,57,57,0.0,0.0,0.0,3,1,2,1,1.0,1.0,1.0986122886681098,0
2,2,2,59,52,4.949747468305833,1.0,1.0,1,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
7,2,1,37,0,13.524228699070491,6.0,0.0,23,0,7,1,3.5,0.2857142857142857,2.0794415416798357,0
3,3,1,30,8,12.701705922171767,1.0,1.0,30,1,3,1,1.5,1.0,1.3862943611198906,0
2,2,2,50,44,4.242640687119285,1.0,0.0,10,1,2,2,0.6666666666666666,1.0,1.0986122886681098,0
2,1,1,59,52,4.949747468305833,2.0,0.0,1,0,2,1,1.0,0.5,1.0986122886681098,0
3,2,1,25,24,0.5773502691896255,1.0,0.0,35,1,3,1,1.5,0.6666666666666666,1.3862943611198906,0
7,3,2,31,6,8.660254037844386,5.0,1.0,29,1,7,2,2.3333333333333335,0.42857142857142855,2.0794415416798357,0
1,1,1,21,21,0.0,1.0,0.0,39,0,1,1,0.5,1.0,0.6931471805599453,0
5,3,2,58,51,3.130495168499706,3.0,0.0,2,1,5,2,1.6666666666666667,0.6,1.791759469228055,0
2,1,1,52,34,12.727922061357855,2.0,0.0,8,0,2,1,1.0,0.5,1.0986122886681098,0
4,2,1,24,0,13.573871960498227,0.0,0.0,36,0,4,1,2.0,0.5,1.6094379124341003,0
2,1,1,46,25,14.849242404917497,2.0,0.0,14,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,58,58,0.0,0.0,0.0,2,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,39,28,7.7781745930520225,2.0,0.0,21,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,58,58,0.0,1.0,0.0,2,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,24,24,0.0,0.0,0.0,36,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,5,5,0.0,1.0,0.0,55,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,34,34,0.0,0.0,1.0,26,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,36,36,0.0,0.0,0.0,24,0,1,1,0.5,1.0,0.6931471805599453,0
4,3,1,56,0,31.764760348537184,1.0,2.0,4,0,4,1,2.0,0.75,1.6094379124341003,0
1,1,1,53,53,0.0,1.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,41,41,0.0,1.0,0.0,19,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,2,49,14,18.33939293797189,1.0,0.0,11,0,3,2,1.0,0.6666666666666666,1.3862943611198906,0
1,1,1,55,55,0.0,0.0,0.0,5,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,48,48,0.0,0.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
8,4,1,52,6,15.426669856360538,1.0,3.0,8,0,8,1,4.0,0.5,2.1972245773362196,0
1,1,1,47,47,0.0,1.0,0.0,13,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,3,3,0.0,1.0,0.0,57,0,1,1,0.5,1.0,0.6931471805599453,0
3,3,3,37,0,19.467922333931785,0.0,0.0,23,0,3,3,0.75,1.0,1.3862943611198906,0
1,1,1,2,2,0.0,0.0,0.0,58,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,54,54,0.0,1.0,0.0,6,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,54,17,18.502252115170556,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,49,49,0.0,0.0,0.0,11,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,14,14,0.0,1.0,0.0,46,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,34,34,0.0,1.0,0.0,26,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,41,41,0.0,1.0,0.0,19,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,17,17,0.0,1.0,0.0,43,0,1,1,0.5,1.0,0.6931471805599453,0
4,4,1,37,34,1.5,1.0,1.0,23,0,4,1,2.0,1.0,1.6094379124341003,0
4,1,3,59,22,15.50268793897798,0.0,0.0,1,0,4,3,1.0,0.25,1.6094379124341003,0
2,1,1,54,47,4.949747468305833,2.0,0.0,6,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,29,29,0.0,1.0,0.0,31,0,1,1,0.5,1.0,0.6931471805599453,0
3,3,2,15,12,1.5275252316519468,1.0,0.0,45,1,3,2,1.0,1.0,1.3862943611198906,0
9,2,1,55,17,16.240381768911714,6.0,0.0,5,0,9,1,4.5,0.2222222222222222,2.302585092994046,0
3,3,1,32,10,12.42309676905615,1.0,1.0,28,0,3,1,1.5,1.0,1.3862943611198906,0
3,1,1,14,2,6.0,3.0,0.0,46,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
7,4,1,29,21,3.0394235042348465,2.0,2.0,31,1,7,1,3.5,0.5714285714285714,2.0794415416798357,0
2,1,1,59,37,15.556349186104045,0.0,0.0,1,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,57,57,0.0,0.0,0.0,3,0,2,1,1.0,0.5,1.0986122886681098,0
3,1,1,55,23,17.672954855748753,3.0,0.0,5,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
52,1,2,59,0,18.161418008305358,52.0,0.0,1,1,45,2,15.0,0.022222222222222223,3.828641396489095,0
1,1,1,51,51,0.0,1.0,0.0,9,0,1,1,0.5,1.0,0.6931471805599453,0
7,3,1,23,1,8.118174789000413,0.0,0.0,37,0,7,1,3.5,0.42857142857142855,2.0794415416798357,0
1,1,1,29,29,0.0,0.0,0.0,31,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,2,51,0,27.79088579612628,4.0,0.0,9,1,4,2,1.3333333333333333,0.25,1.6094379124341003,0
2,1,1,54,36,12.727922061357855,2.0,0.0,6,0,2,1,1.0,0.5,1.0986122886681098,0
3,1,1,56,24,16.0,0.0,0.0,4,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,46,46,0.0,1.0,0.0,14,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,13,13,0.0,0.0,0.0,47,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,1,50,7,16.037456157383563,0.0,0.0,10,1,5,1,2.5,0.2,1.791759469228055,0
2,1,1,19,7,8.48528137423857,2.0,0.0,41,1,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,19,19,0.0,1.0,0.0,41,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,50,49,0.7071067811865476,0.0,0.0,10,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,25,25,0.0,1.0,0.0,35,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,4,2,1.4142135623730951,1.0,0.0,56,0,2,1,1.0,1.0,1.0986122886681098,0
8,2,2,48,43,1.7268882005337975,7.0,0.0,12,1,8,2,2.6666666666666665,0.25,2.1972245773362196,0
3,1,2,58,44,8.082903768654761,0.0,0.0,2,0,3,2,1.0,0.3333333333333333,1.3862943611198906,0
1,1,1,58,58,0.0,0.0,0.0,2,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,6,6,0.0,0.0,0.0,54,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,45,45,0.0,1.0,0.0,15,0,1,1,0.5,1.0,0.6931471805599453,0
13,1,1,41,1,15.335980819377275,13.0,0.0,19,1,13,1,6.5,0.07692307692307693,2.6390573296152584,0
1,1,1,2,2,0.0,1.0,0.0,58,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,12,12,0.0,1.0,0.0,48,0,1,1,0.5,1.0,0.6931471805599453,0
9,2,1,34,12,6.597558470963162,5.0,0.0,26,0,9,1,4.5,0.2222222222222222,2.302585092994046,0
3,1,1,55,17,19.008769905844336,3.0,0.0,5,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
4,2,2,58,36,9.215023964519391,2.0,0.0,2,0,4,2,1.3333333333333333,0.5,1.6094379124341003,0
3,1,2,57,47,5.131601439446885,0.0,0.0,3,0,3,2,1.0,0.3333333333333333,1.3862943611198906,0
4,2,1,57,53,1.9148542155126762,3.0,1.0,3,1,4,1,2.0,0.5,1.6094379124341003,0
1,1,1,48,48,0.0,0.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,8,8,0.0,1.0,0.0,52,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,51,15,25.45584412271571,2.0,0.0,9,0,2,1,1.0,0.5,1.0986122886681098,0
4,1,1,48,8,19.672315572906,0.0,0.0,12,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,36,36,0.0,1.0,0.0,24,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,1,5,4,0.5477225575051661,5.0,0.0,55,1,5,1,2.5,0.2,1.791759469228055,0
3,2,1,13,5,4.358898943540674,1.0,0.0,47,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
4,2,1,56,41,7.3484692283495345,2.0,2.0,4,0,4,1,2.0,0.5,1.6094379124341003,0
73,1,54,59,1,18.32272420308242,0.0,0.0,1,1,45,6,6.428571428571429,0.022222222222222223,3.828641396489095,0
5,1,2,11,0,4.159326868617084,5.0,0.0,49,0,5,2,1.6666666666666667,0.2,1.791759469228055,0
10,5,2,58,39,5.378971401051815,3.0,3.0,2,1,10,2,3.3333333333333335,0.5,2.3978952727983707,0
10,2,1,10,1,3.3065591380365986,1.0,9.0,50,0,10,1,5.0,0.2,2.3978952727983707,0
1,1,1,58,58,0.0,0.0,0.0,2,1,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,44,14,21.213203435596427,2.0,0.0,16,0,2,1,1.0,0.5,1.0986122886681098,0
6,5,1,59,53,3.1251666622224583,1.0,2.0,1,0,6,1,3.0,0.8333333333333334,1.9459101490553132,0
8,5,1,55,24,10.11010809607324,3.0,2.0,5,1,8,1,4.0,0.625,2.1972245773362196,0
1,1,1,40,40,0.0,0.0,0.0,20,0,1,1,0.5,1.0,0.6931471805599453,0
17,3,5,56,2,18.489862087100594,10.0,0.0,4,1,17,5,2.8333333333333335,0.17647058823529413,2.8903717578961645,0
2,2,1,59,59,0.0,0.0,0.0,1,0,2,1,1.0,1.0,1.0986122886681098,0
2,1,1,54,44,7.0710678118654755,0.0,0.0,6,1,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,46,46,0.0,1.0,0.0,14,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,34,34,0.0,0.0,0.0,26,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,53,52,0.5773502691896263,0.0,0.0,7,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
13,1,1,59,4,18.17331094680413,13.0,0.0,1,1,13,1,6.5,0.07692307692307693,2.6390573296152584,0
21,1,1,58,0,17.30785673507569,21.0,0.0,2,1,21,1,10.5,0.047619047619047616,3.091042453358316,0
1,1,1,56,56,0.0,1.0,0.0,4,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,56,1,28.160255680657446,3.0,0.0,4,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
4,1,1,58,8,21.093047827819163,0.0,0.0,2,1,4,1,2.0,0.25,1.6094379124341003,0
31,3,3,58,6,12.218793914752098,0.0,0.0,2,1,31,3,7.75,0.0967741935483871,3.4657359027997265,0
7,1,2,44,34,4.281744192888377,0.0,0.0,16,0,7,2,2.3333333333333335,0.14285714285714285,2.0794415416798357,0
2,1,1,48,42,4.242640687119285,2.0,0.0,12,0,2,1,1.0,0.5,1.0986122886681098,0
22,1,5,58,31,7.377865574331131,0.0,0.0,2,1,22,5,3.6666666666666665,0.045454545454545456,3.1354942159291497,0
1,1,1,55,55,0.0,0.0,0.0,5,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,30,30,0.0,1.0,0.0,30,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,38,31,4.949747468305833,2.0,0.0,22,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,57,57,0.0,1.0,0.0,3,0,1,1,0.5,1.0,0.6931471805599453,0
103,1,6,59,0,17.092897430956214,103.0,0.0,1,1,45,6,6.428571428571429,0.022222222222222223,3.828641396489095,0
2,2,1,26,26,0.0,1.0,1.0,34,1,2,1,1.0,1.0,1.0986122886681098,0
19,3,6,57,17,13.434920022962244,0.0,0.0,3,1,19,6,2.7142857142857144,0.15789473684210525,2.995732273553991,0
26,1,22,56,1,16.84974320735619,0.0,0.0,4,1,26,6,3.7142857142857144,0.038461538461538464,3.295836866004329,0
180,1,127,59,0,17.037243316881092,0.0,0.0,1,1,45,6,6.428571428571429,0.022222222222222223,3.828641396489095,0
12,1,2,54,11,16.098889477980848,12.0,0.0,6,1,12,2,4.0,0.08333333333333333,2.5649493574615367,0
42,1,2,59,36,6.8273889898055815,42.0,0.0,1,1,42,2,14.0,0.023809523809523808,3.7612001156935624,0
5,1,2,58,30,14.976648490233053,5.0,0.0,2,1,5,2,1.6666666666666667,0.2,1.791759469228055,0
1,1,1,43,43,0.0,1.0,0.0,17,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,47,47,0.0,2.0,0.0,13,1,2,1,1.0,0.5,1.0986122886681098,0
5,1,1,57,41,6.648308055437864,5.0,0.0,3,1,5,1,2.5,0.2,1.791759469228055,0
4,2,1,56,31,13.379088160259652,2.0,0.0,4,0,4,1,2.0,0.5,1.6094379124341003,0
3,1,1,37,0,18.502252115170556,3.0,0.0,23,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
631,3,182,59,0,16.418773785484763,0.0,0.0,1,1,45,6,6.428571428571429,0.06666666666666667,3.828641396489095,0
5,3,3,58,45,5.495452665613635,2.0,0.0,2,1,5,3,1.25,0.6,1.791759469228055,0
4,1,4,23,0,10.082988974836116,0.0,0.0,37,1,4,4,0.8,0.25,1.6094379124341003,0
12,2,3,52,28,8.01702733391419,0.0,0.0,8,1,12,3,3.0,0.16666666666666666,2.5649493574615367,0
